Position,Frequency,Percentage,Entropy,H-score,5-dist,cluster_477,cluster_28
11035,8,3.566365605970096e-05,1.0,0.0051360249364452,17,Y,N
5267,1,4.45795700746262e-06,0.0,0.0,17,N,N
22788,2,8.91591401492524e-06,0.0,0.0,17,Y,N
5268,41,0.0001827762373059,0.712064054890548,0.0186553072126694,17,N,N
4337,1,4.45795700746262e-06,0.0,0.0,17,N,N
5572,165,0.0007355629062313,0.2532989253586311,0.0266325615678168,17,N,N
11514,16600,0.0740020863238794,0.0025078008053178,0.0265284873068391,17,Y,Y
5571,3,1.337387102238786e-05,0.0,0.0,17,N,N
5570,58,0.0002585615064328,0.0,0.0,17,N,N
5569,9,4.012161306716358e-05,0.5032583347756457,0.0029100859440006,17,N,N
5567,42,0.0001872341943134,0.0,0.0,17,N,N
11501,51,0.0002273558073805,0.1392329990550989,0.0045597001576314,17,N,N
11409,4,1.783182802985048e-05,0.0,0.0,17,N,N
4394,0,0.0,0.0,0.0,17,N,N
4396,6,2.674774204477572e-05,0.6500224216483541,0.0025061827116783,17,N,N
4397,11,4.903752708208882e-05,0.4394969869215133,0.0031059283244247,17,N,N
4398,0,0.0,0.0,0.0,17,N,N
5563,9,4.012161306716358e-05,0.7642045065086203,0.0044166966307161,17,N,N
16444,1,4.45795700746262e-06,0.0,0.0,17,N,N
9311,1,4.45795700746262e-06,0.0,0.0,17,N,N
5501,1,4.45795700746262e-06,0.0,0.0,17,N,N
5500,6,2.674774204477572e-05,0.0,0.0,17,N,N
5498,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,17,N,N
5573,13,5.7953441097014063e-05,0.3912435636292556,0.0032674509733306,17,N,N
15709,6,2.674774204477572e-05,0.0,0.0,17,N,N
4325,1,4.45795700746262e-06,0.0,0.0,17,N,N
4308,9,4.012161306716358e-05,0.0,0.0,17,N,N
15721,1,4.45795700746262e-06,0.0,0.0,17,N,N
23697,0,0.0,0.0,0.0,17,N,N
4299,14,6.241139810447668e-05,0.0,0.0,17,Y,N
4301,12,5.349548408955144e-05,0.0,0.0,17,N,N
4303,4,1.783182802985048e-05,0.0,0.0,17,N,N
5657,31,0.0001381966672313,0.907165767573082,0.017974241000187,17,N,N
4306,2,8.91591401492524e-06,1.0,0.0012857214094898,17,N,N
4307,8,3.566365605970096e-05,0.5435644431995964,0.002794028493279,17,N,N
4311,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,17,N,N
4324,7,3.120569905223834e-05,0.8631205685666311,0.0038805716433381,17,Y,N
11538,1,4.45795700746262e-06,0.0,0.0,17,Y,Y
11537,3717,0.0165702261967385,0.0066194403066229,0.015738135031628,17,Y,Y
25022,5,2.22897850373131e-05,0.0,0.0,17,N,N
16434,8,3.566365605970096e-05,0.0,0.0,17,N,N
9254,0,0.0,0.0,0.0,17,N,N
5644,27,0.0001203648392014,0.0,0.0,17,N,N
5642,0,0.0,0.0,0.0,17,N,N
5641,17,7.578526912686455e-05,0.787126586201269,0.0085804840039978,17,N,N
9341,0,0.0,0.0,0.0,17,N,N
5497,1764,0.007863836161164,0.0,0.0,17,N,N
24367,29,0.0001292807532164,0.4310167689753773,0.0080166955002492,17,Y,N
18060,444,0.0019793329113134,0.1772469251671533,0.0497465511914239,17,N,N
11363,0,0.0,0.0,0.0,17,N,N
11354,1,4.45795700746262e-06,0.0,0.0,17,N,N
5437,2075,0.0092502607904849,0.0402876103707126,0.0527874275866857,17,N,N
5432,13,5.7953441097014063e-05,0.961236604722876,0.0080145142386731,17,N,N
5431,51,0.0002273558073805,0.1392329990550989,0.0045597001576314,17,N,N
18066,20,8.91591401492524e-05,0.0,0.0,17,N,N
4513,12,5.349548408955144e-05,0.9798687566511528,0.0075426472086869,17,N,N
22685,7,3.120569905223834e-05,1.448815635725185,0.0065079120106577,17,N,N
10910,3,1.337387102238786e-05,0.0,0.0,17,N,N
4478,3,1.337387102238786e-05,0.0,0.0,17,N,N
17589,12,5.349548408955144e-05,0.8112781244591328,0.0062477078527418,17,N,N
4526,1,4.45795700746262e-06,0.0,0.0,17,N,N
5411,20,8.91591401492524e-05,0.747584679824574,0.0095842345542844,17,N,N
10957,7,3.120569905223834e-05,1.556656707462823,0.0069911497420275,17,N,N
24382,489,0.0021799409766492,0.2979451257361437,0.0907860744439511,17,Y,N
4543,3337,0.0148762025339027,0.0039397107653587,0.0084306566497122,17,N,N
10970,0,0.0,0.0,0.0,17,N,N
25121,77,0.0003432626895746,1.3984854346787314,0.0676453069534255,17,Y,N
4499,5,2.22897850373131e-05,0.0,0.0,17,Y,N
25065,24,0.0001069909681791,0.9405662399881732,0.014445578957415,17,Y,N
4419,0,0.0,0.0,0.0,17,N,N
18121,10,4.45795700746262e-05,0.0,0.0,17,N,N
11384,0,0.0,0.0,0.0,17,N,N
11383,3,1.337387102238786e-05,0.0,0.0,17,N,N
11382,0,0.0,0.0,0.0,17,N,N
4439,0,0.0,0.0,0.0,17,Y,N
5488,949,0.004230601200082,0.0,0.0,17,N,N
23845,20,8.91591401492524e-05,0.2863969571159562,0.003679212867511,17,N,N
5455,4,1.783182802985048e-05,0.0,0.0,17,N,N
25406,21,9.3617097156715e-05,0.8631205685666311,0.0116105406463239,17,Y,N
25405,8,3.566365605970096e-05,0.0,0.0,17,N,N
8027,72,0.0003209729045373,0.2498822928331854,0.0115250427989783,17,N,N
4452,6,2.674774204477572e-05,0.6500224216483541,0.0025061827116783,17,N,N
11379,154,0.0006865253791492,0.0,0.0,17,N,N
25052,30,0.0001337387102238,1.0,0.0191665357962603,17,Y,N
11372,9,4.012161306716358e-05,0.0,0.0,17,N,N
4465,16,7.132731211940191e-05,0.3372900666170139,0.0034666664610536,17,N,N
25403,1,4.45795700746262e-06,0.0,0.0,17,N,N
7664,2,8.91591401492524e-06,0.0,0.0,17,N,N
25379,0,0.0,0.0,0.0,17,N,N
6453,27,0.0001203648392014,1.1873868015167897,0.0204729893314494,17,Y,N
22848,0,0.0,0.0,0.0,17,N,N
24626,5,2.22897850373131e-05,0.0,0.0,17,N,N
9803,369,0.0016449861357537,0.0485975892759541,0.0114873892020434,17,Y,N
16883,16,7.132731211940191e-05,0.5435644431995964,0.0055826563247213,17,N,N
26350,8,3.566365605970096e-05,0.954434002924965,0.0049023940016634,17,N,N
16884,5,2.22897850373131e-05,0.7219280948873623,0.0023196644747125,17,N,N
7136,0,0.0,0.0,0.0,17,N,N
15856,12,5.349548408955144e-05,0.0,0.0,17,Y,N
23582,2,8.91591401492524e-06,0.0,0.0,17,Y,Y
26334,9,4.012161306716358e-05,0.9182958340544894,0.005305627030638,17,N,N
22515,6,2.674774204477572e-05,0.9182958340544894,0.0035392517859595,17,N,N
16166,6,2.674774204477572e-05,0.6500224216483541,0.0025061827116783,17,N,N
7123,24,0.0001069909681791,0.2498822928331854,0.0038519198162242,17,N,N
16887,2836,0.0126427660731639,0.0,0.0,17,N,N
24219,13,5.7953441097014063e-05,0.0,0.0,17,N,N
26520,296,0.0013195552742089,0.7366432250218901,0.1338319778655965,17,Y,N
7317,14,6.241139810447668e-05,1.198117421130403,0.0107477888511737,17,N,N
26302,28,0.0001248227962089,0.8112781244591328,0.0145361190393472,17,Y,N
22502,56,0.0002496455924179,0.0,0.0,17,N,N
6747,3,1.337387102238786e-05,0.0,0.0,17,N,N
3609,4,1.783182802985048e-05,1.0,0.0025702980117254,17,N,N
18739,24,0.0001069909681791,0.4971501836369669,0.0076534419694634,17,N,N
10073,102,0.0004547116147611,0.1914332548141934,0.0125038740405062,17,N,N
8806,136,0.0006062821530149,0.1252867271228282,0.0109171720108683,17,N,N
12008,1038,0.0046273593737462,0.0641543651777684,0.042205201483588,17,N,N
7101,83,0.0003700104316193,0.0940844388326734,0.0050136205573656,17,N,N
3702,14,6.241139810447668e-05,0.9852281360342516,0.0088438921530074,17,Y,N
24761,0,0.0,0.0,0.0,17,N,N
6868,67,0.0002986831194999,0.111909908701684,0.0048142533367466,17,N,N
18715,0,0.0,0.0,0.0,17,N,N
7142,336,0.0014978735545074,0.0,0.0,17,N,N
7341,34,0.0001515705382537,1.156227283600651,0.025064239934544,17,N,N
6650,7,3.120569905223834e-05,0.9852281360342516,0.0044287228297098,17,N,N
16164,3,1.337387102238786e-05,0.0,0.0,17,N,N
7241,0,0.0,0.0,0.0,17,N,N
7239,39,0.000173860323291,0.0,0.0,17,N,N
12095,26,0.000115906882194,0.2351933818192415,0.0039275125000278,17,N,N
17012,872,0.0038873385105074,0.0,0.0,17,Y,N
24466,117,0.0005215809698731,0.3267659764883979,0.0243813740045453,17,N,N
26533,193,0.0008603857024402,0.1454942487821595,0.0179477225946778,17,Y,N
8858,29,0.0001292807532164,0.2163969324512646,0.0040304424982566,17,Y,N
26205,0,0.0,0.0,0.0,17,Y,N
8819,44,0.0001961501083283,0.0,0.0,17,N,N
7155,2,8.91591401492524e-06,0.0,0.0,17,N,N
16165,0,0.0,0.0,0.0,17,N,N
22919,2,8.91591401492524e-06,0.0,0.0,17,Y,Y
22895,16,7.132731211940191e-05,0.954434002924965,0.0097881856736059,17,Y,Y
3596,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,17,N,N
26218,1,4.45795700746262e-06,0.0,0.0,17,N,N
24014,57,0.0002541035494253,0.1274185117923587,0.0046635396877893,17,N,N
16999,7,3.120569905223834e-05,0.0,0.0,17,N,N
24762,6,2.674774204477572e-05,0.6500224216483541,0.0025061827116783,17,N,N
3741,43,0.0001916921513208,0.2713895875081111,0.0074859137975897,17,Y,N
7318,116,0.0005171230128656,0.0,0.0,17,N,N
3701,47,0.0002095239793507,0.8009453301700575,0.0240100059885405,17,Y,N
6911,2,8.91591401492524e-06,0.0,0.0,17,N,N
3410,19,8.470118314178978e-05,0.8314743880097293,0.0101248374782304,17,N,N
12077,1,4.45795700746262e-06,0.0,0.0,17,N,N
24614,6,2.674774204477572e-05,0.0,0.0,17,N,N
22496,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,17,N,N
7268,0,0.0,0.0,0.0,17,N,N
10063,2,8.91591401492524e-06,0.0,0.0,17,N,N
12082,16,7.132731211940191e-05,0.8960382325345574,0.0091912121053927,17,N,N
10064,0,0.0,0.0,0.0,17,N,N
26480,0,0.0,0.0,0.0,17,N,N
6790,58,0.0002585615064328,0.0,0.0,17,N,N
16647,323,0.0014399201134104,0.3887708977204959,0.0785823788468407,17,N,N
16648,3,1.337387102238786e-05,0.0,0.0,17,N,N
15940,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,17,N,N
24035,0,0.0,0.0,0.0,17,N,N
23579,4,1.783182802985048e-05,0.0,0.0,17,N,N
6784,3,1.337387102238786e-05,0.0,0.0,17,N,N
3674,7,3.120569905223834e-05,0.8631205685666311,0.0038805716433381,17,N,N
16225,3,1.337387102238786e-05,0.0,0.0,17,N,N
24168,0,0.0,0.0,0.0,17,N,N
22977,1,4.45795700746262e-06,0.0,0.0,17,N,N
22979,1,4.45795700746262e-06,0.0,0.0,17,N,N
7265,7,3.120569905223834e-05,0.5916727785823274,0.0026612729558489,17,N,N
26267,8,3.566365605970096e-05,0.0,0.0,17,N,N
22932,1,4.45795700746262e-06,0.0,0.0,17,N,N
26271,33,0.0001471125812462,1.0957952550009338,0.0230715371228857,17,N,N
12076,502,0.0022378944177462,0.0,0.0,17,N,N
16178,151,0.0006731515081268,0.0,0.0,17,Y,N
12071,142,0.0006330298950596,0.5285506132792127,0.0474809226056874,17,Y,N
24694,43,0.0001916921513208,1.549377562838624,0.0422245666959224,17,N,N
3661,17,7.578526912686455e-05,0.9366673818775624,0.0102048785457935,17,N,N
6910,3,1.337387102238786e-05,0.0,0.0,17,N,N
3448,34,0.0001515705382537,0.5225593745369408,0.011381793923684,17,N,N
3631,6,2.674774204477572e-05,0.0,0.0,17,N,N
12091,7,3.120569905223834e-05,0.0,0.0,17,N,N
6893,0,0.0,0.0,0.0,17,N,N
12089,0,0.0,0.0,0.0,17,N,N
26300,1,4.45795700746262e-06,0.0,0.0,17,Y,N
12088,22,9.807505416417764e-05,0.0,0.0,17,N,N
12086,6,2.674774204477572e-05,0.0,0.0,17,N,N
12083,4,1.783182802985048e-05,0.0,0.0,17,N,N
26229,1,4.45795700746262e-06,0.0,0.0,17,N,N
26293,10,4.45795700746262e-05,0.4689955935892811,0.0030131834188819,17,N,N
24681,2,8.91591401492524e-06,0.0,0.0,17,N,N
24682,24,0.0001069909681791,0.4138168503036338,0.0063733854427909,17,N,N
9512,1,4.45795700746262e-06,0.0,0.0,17,N,N
18921,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,17,N,N
18922,1,4.45795700746262e-06,0.0,0.0,17,N,N
24695,6,2.674774204477572e-05,0.9182958340544894,0.0035392517859595,17,N,N
16646,4,1.783182802985048e-05,0.0,0.0,17,N,N
24206,11,4.903752708208882e-05,0.0,0.0,17,N,N
16179,21,9.3617097156715e-05,0.7918583525674836,0.0106554652508282,17,Y,N
8450,45,0.0002006080653358,0.0,0.0,17,N,N
12070,234,0.0010431619397462,0.5756693370369834,0.0841345389675575,17,Y,N
8437,8,3.566365605970096e-05,0.8112781244591328,0.0041681433654477,17,N,N
9602,2,8.91591401492524e-06,0.0,0.0,17,N,N
12075,94,0.0004190479587014,0.0,0.0,17,N,N
9689,9,4.012161306716358e-05,1.3516441151533922,0.007802617937446,17,N,N
16737,0,0.0,0.0,0.0,17,N,N
12101,7,3.120569905223834e-05,0.9852281360342516,0.0044287228297098,17,N,N
12044,39,0.000173860323291,0.1720369493531137,0.0043087179557581,17,N,N
11911,5,2.22897850373131e-05,0.0,0.0,17,N,N
23569,33,0.0001471125812462,0.0,0.0,17,N,N
10137,1,4.45795700746262e-06,0.0,0.0,17,N,N
12100,838,0.0037357679722536,0.1225255228308809,0.0645693036039183,17,N,N
18905,2038,0.0090853163812088,0.0695860266492776,0.0884416500083817,17,Y,N
3896,223,0.0009941244126641,0.3434509818999476,0.0484361128205929,17,Y,N
6831,37,0.0001649444092761,0.9352691398683568,0.0220861595029655,17,N,N
10308,0,0.0,0.0,0.0,17,N,N
18907,98,0.0004368797867313,0.3322866302216151,0.020792942349724,17,Y,N
6844,8,3.566365605970096e-05,0.0,0.0,17,Y,N
11921,0,0.0,0.0,0.0,17,N,N
26125,101,0.0004502536577537,0.6975195309289136,0.0446124439995085,17,Y,N
10186,123,0.0005483287119179,0.0,0.0,17,N,N
18854,41,0.0001827762373059,0.5349436990971067,0.0140374360308262,17,N,N
9699,16,7.132731211940191e-05,0.6962122601251458,0.0071465421329043,17,N,N
11923,56,0.0002496455924179,0.3712323266408757,0.0133088188028392,17,N,N
8578,97,0.0004324218297238,0.8135102347700169,0.0498788041141812,17,N,N
8411,0,0.0,0.0,0.0,17,N,N
9615,53,0.0002362717213955,0.4472474382649223,0.0151652491293515,17,N,N
6824,6,2.674774204477572e-05,1.459147917027245,0.0056197223295649,17,N,N
15939,134,0.0005973662389999,0.2928829182604828,0.02502289146031,17,N,N
3564,5,2.22897850373131e-05,0.0,0.0,17,Y,N
16153,24,0.0001069909681791,0.5435644431995964,0.0083659043322598,17,N,N
24619,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,17,Y,N
24028,4,1.783182802985048e-05,0.0,0.0,17,N,N
8633,22,9.807505416417764e-05,0.4394969869215133,0.006205184364993,17,N,N
24658,6,2.674774204477572e-05,0.0,0.0,17,N,N
26357,14,6.241139810447668e-05,0.940285958670631,0.0084416469945473,17,N,N
26126,37,0.0001649444092761,0.5818886780345598,0.0137808551991567,17,Y,N
15937,9,4.012161306716358e-05,0.0,0.0,17,N,N
9613,2,8.91591401492524e-06,0.0,0.0,17,N,N
26447,270,0.0012036483920149,0.2801184340397905,0.0478404510184219,17,Y,N
24470,0,0.0,0.0,0.0,17,N,N
8635,4,1.783182802985048e-05,1.0,0.0025702980117254,17,N,N
8632,7,3.120569905223834e-05,1.1488348542809168,0.0051628408913431,17,N,N
8576,21,9.3617097156715e-05,0.5916727785823274,0.0079691366096133,17,N,N
10199,0,0.0,0.0,0.0,17,N,N
6644,18,8.024322613432716e-05,1.1349699746039412,0.0130796799432465,17,Y,N
15930,27,0.0001203648392014,0.691289869405789,0.0119545652715952,17,N,N
11924,19,8.470118314178978e-05,0.6292492238560347,0.0076688794606708,17,N,N
11922,1,4.45795700746262e-06,0.0,0.0,17,N,N
24464,1,4.45795700746262e-06,0.0,0.0,17,N,N
26164,23,0.0001025330111716,0.9976267918964656,0.0146823161613931,17,Y,N
12029,1,4.45795700746262e-06,0.0,0.0,17,N,N
9701,86,0.0003833843026417,0.3179012154150878,0.0174770384772081,17,N,N
3578,1,4.45795700746262e-06,0.0,0.0,17,N,N
3544,36,0.0001604864522686,0.5032583347756457,0.0116052887573561,17,N,N
6590,43,0.0001916921513208,0.2713895875081111,0.0074859137975897,17,N,N
24668,0,0.0,0.0,0.0,17,N,N
16724,1,4.45795700746262e-06,0.0,0.0,17,N,N
19023,8,3.566365605970096e-05,0.0,0.0,17,Y,N
16210,1,4.45795700746262e-06,0.0,0.0,17,N,N
8581,12,5.349548408955144e-05,0.6500224216483541,0.0050080193480452,17,N,N
8639,28,0.0001248227962089,0.2222848306856879,0.0039973894912948,17,N,N
24029,0,0.0,0.0,0.0,17,N,N
3577,8,3.566365605970096e-05,0.954434002924965,0.0049023940016634,17,N,N
26401,2,8.91591401492524e-06,1.0,0.0012857214094898,17,N,N
6608,13,5.7953441097014063e-05,0.3912435636292556,0.0032674509733306,17,Y,N
8580,9,4.012161306716358e-05,1.5304930567574826,0.0088319027024309,17,N,N
8579,10,4.45795700746262e-05,0.0,0.0,17,N,N
19027,18,8.024322613432716e-05,0.3095434291503252,0.0035790329757181,17,N,N
3565,12,5.349548408955144e-05,0.4138168503036338,0.003190212176982,17,Y,N
26457,51,0.0002273558073805,1.1759545428254794,0.0380652889476184,17,Y,N
6568,163,0.0007266469922164,0.0954912378111185,0.0099760617794784,17,Y,N
26124,92,0.0004101320446865,0.3478169135710633,0.0204347613712278,17,Y,N
10124,299,0.0013329291452313,0.0323220116639105,0.006202205137924,17,N,N
6466,65,0.000289767205485,0.1146755053361467,0.0047860129363001,17,Y,N
26563,7,3.120569905223834e-05,0.0,0.0,17,N,N
18841,0,0.0,0.0,0.0,17,N,N
3789,0,0.0,0.0,0.0,17,N,N
22403,73,0.0003254308615447,0.5582438424244999,0.0259741800756075,17,Y,N
5564,11,4.903752708208882e-05,0.94566030460064,0.0066747226739723,15,N,N
23883,0,0.0,0.0,0.0,15,N,N
554,0,0.0,0.0,0.0,15,N,N
20404,315,0.0014042564573507,0.4220005168831531,0.0830563333139185,15,Y,N
869,5,2.22897850373131e-05,0.0,0.0,15,N,N
20327,0,0.0,0.0,0.0,15,N,N
1562,8,3.566365605970096e-05,0.954434002924965,0.0049023940016634,15,N,N
1561,6,2.674774204477572e-05,0.0,0.0,15,N,N
1480,181,0.0008068902183507,0.5337912710598184,0.0608374950264644,15,Y,N
5438,18,8.024322613432716e-05,0.3095434291503252,0.0035790329757181,15,N,N
13471,7,3.120569905223834e-05,0.0,0.0,15,N,N
1467,16,7.132731211940191e-05,0.9886994082884974,0.0101383621964641,15,Y,N
1560,5,2.22897850373131e-05,0.0,0.0,15,N,N
23882,0,0.0,0.0,0.0,15,N,N
20326,454,0.002023912481388,0.2507120011111186,0.0714083553887149,15,N,N
5428,12,5.349548408955144e-05,0.9798687566511528,0.0075426472086869,15,Y,N
17590,10,4.45795700746262e-05,0.0,0.0,15,N,N
5410,11,4.903752708208882e-05,0.8453509366224364,0.0059681747185675,15,N,N
7267,436,0.0019436692552537,0.1137518344147595,0.0315498956069235,15,N,N
27718,8,3.566365605970096e-05,1.2987949406953987,0.0066671020803089,15,N,N
24469,16942,0.0755267076204317,0.0722299995084811,0.6281011033482562,15,N,N
5423,1,4.45795700746262e-06,0.0,0.0,15,Y,N
27748,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,15,Y,Y
27747,8,3.566365605970096e-05,0.954434002924965,0.0049023940016634,15,Y,Y
20402,325,0.0014488360274253,0.0,0.0,15,Y,N
13469,9,4.012161306716358e-05,0.0,0.0,15,N,N
5452,15,6.68693551119393e-05,0.0,0.0,15,N,N
20393,2,8.91591401492524e-06,0.0,0.0,15,N,N
5489,17,7.578526912686455e-05,0.8739810481273579,0.0095241676763524,15,N,N
24390,93,0.000414590001694,1.033173729946932,0.0605100095959127,15,N,N
25034,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,15,N,N
10907,15,6.68693551119393e-05,0.7219280948873623,0.0069478341706677,15,N,N
7663,3,1.337387102238786e-05,0.0,0.0,15,N,N
27634,101,0.0004502536577537,0.1929000745789841,0.0124762757286974,15,Y,Y
27635,306,0.0013641348442835,0.1005308777378352,0.0196503498211805,15,Y,Y
10908,60,0.0002674774204477,0.1222915970693747,0.0047113888977793,15,N,N
1523,2,8.91591401492524e-06,0.0,0.0,15,N,N
23196,0,0.0,0.0,0.0,15,N,N
1564,5,2.22897850373131e-05,0.0,0.0,15,N,N
10909,1,4.45795700746262e-06,0.0,0.0,15,N,N
25053,10,4.45795700746262e-05,0.0,0.0,15,Y,N
885,34,0.0001515705382537,1.0,0.0217029424322087,15,N,N
5454,1,4.45795700746262e-06,0.0,0.0,15,N,N
23268,1,4.45795700746262e-06,0.0,0.0,15,Y,N
884,819,0.0036510667891118,0.027151774638538,0.0142314362406542,15,N,N
25051,17,7.578526912686455e-05,0.3227569588973983,0.0035245554256105,15,Y,N
27636,10,4.45795700746262e-05,0.9709505944546688,0.0062311660588194,15,Y,Y
23197,7,3.120569905223834e-05,0.0,0.0,15,N,N
5453,0,0.0,0.0,0.0,15,N,N
5451,0,0.0,0.0,0.0,15,N,N
24030,2,8.91591401492524e-06,0.0,0.0,15,N,N
7329,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,15,N,N
24615,0,0.0,0.0,0.0,15,N,N
25064,28,0.0001248227962089,1.556656707462823,0.0277635984155376,15,Y,N
1544,178,0.0007935163473283,0.2126586398816349,0.0241420773485382,15,Y,N
6869,27,0.0001203648392014,0.228538143953528,0.0039631109487724,15,N,N
870,19,8.470118314178978e-05,1.1897319168207328,0.0144655193771827,15,Y,N
27586,12,5.349548408955144e-05,1.384431504340598,0.0106453480348136,15,Y,Y
891,19,8.470118314178978e-05,0.6292492238560347,0.0076688794606708,15,N,N
5499,19,8.470118314178978e-05,0.6292492238560347,0.0076688794606708,15,N,N
7279,651,0.0029021300118581,0.0755537086576868,0.0312916750142552,15,N,N
24618,2,8.91591401492524e-06,0.0,0.0,15,Y,N
24388,26,0.000115906882194,0.6219041416291192,0.0103620726045972,15,N,N
23247,0,0.0,0.0,0.0,15,N,N
5496,35,0.0001560284952611,0.775512658133148,0.0173521372978338,15,N,N
24389,55,0.0002451876354104,0.3054005708792003,0.0107627187411845,15,N,N
1540,11,4.903752708208882e-05,0.8453509366224364,0.0059681747185675,15,N,N
1539,0,0.0,0.0,0.0,15,N,N
5495,1,4.45795700746262e-06,0.0,0.0,15,N,N
1538,3,1.337387102238786e-05,0.9182958340544894,0.0017707112141762,15,N,N
14392,0,0.0,0.0,0.0,15,N,N
5494,12,5.349548408955144e-05,0.0,0.0,15,N,N
6843,379,0.0016895657058283,0.6141958805310217,0.1424427550221111,15,Y,N
596,38,0.0001694023662835,0.926819063964577,0.022475105428077,15,Y,N
27597,70,0.0003120569905223,1.4481285108083044,0.0637650368545063,15,Y,Y
23846,1,4.45795700746262e-06,0.0,0.0,15,N,N
29309,2,8.91591401492524e-06,1.0,0.0012857214094898,15,N,N
7749,496,0.0022111466757014,0.0378789466714906,0.0120331010554376,15,N,N
27615,78,0.000347720646582,0.9996551889197436,0.0492962953302797,15,Y,Y
9578,0,0.0,0.0,0.0,15,N,N
13987,0,0.0,0.0,0.0,15,N,N
10958,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,15,N,N
4853,1,4.45795700746262e-06,0.0,0.0,15,N,N
7249,10,4.45795700746262e-05,0.8812908992306927,0.0056568931368612,15,Y,N
23186,2,8.91591401492524e-06,0.0,0.0,15,N,N
21917,22,9.807505416417764e-05,0.0,0.0,15,N,N
4915,9,4.012161306716358e-05,0.0,0.0,15,N,N
4914,0,0.0,0.0,0.0,15,N,N
24386,86,0.0003833843026417,0.2713895875081111,0.0149331848108827,15,Y,N
9700,96,0.0004279638727164,0.0,0.0,15,N,N
1787,3,1.337387102238786e-05,0.0,0.0,15,N,N
25102,13,5.7953441097014063e-05,1.2389012566026307,0.0103213384206127,15,Y,N
11101,12,5.349548408955144e-05,1.0,0.0076971970039879,15,N,N
28936,92,0.0004101320446865,0.6098970077240192,0.0356433763869071,15,Y,N
13318,15,6.68693551119393e-05,0.0,0.0,15,N,N
13317,0,0.0,0.0,0.0,15,N,N
13316,1,4.45795700746262e-06,0.0,0.0,15,N,N
11133,1,4.45795700746262e-06,0.0,0.0,15,N,N
14300,0,0.0,0.0,0.0,15,N,N
23187,0,0.0,0.0,0.0,15,N,N
4979,2,8.91591401492524e-06,0.0,0.0,15,Y,N
4984,13,5.7953441097014063e-05,1.3346791410515946,0.0111162015100615,15,N,N
4985,4,1.783182802985048e-05,0.8112781244591328,0.0020855769742597,15,N,N
7196,3,1.337387102238786e-05,0.0,0.0,15,N,N
11045,6,2.674774204477572e-05,0.0,0.0,15,N,N
7937,0,0.0,0.0,0.0,15,Y,N
7238,5,2.22897850373131e-05,0.7219280948873623,0.0023196644747125,15,N,N
27473,18,8.024322613432716e-05,0.6500224216483541,0.0075055249564284,15,Y,Y
1709,12,5.349548408955144e-05,1.0,0.0076971970039879,15,N,N
5054,9,4.012161306716358e-05,0.0,0.0,15,N,N
7242,0,0.0,0.0,0.0,15,N,N
21190,43,0.0001916921513208,0.5185697317883058,0.0142704068026008,15,N,N
1713,12,5.349548408955144e-05,0.4138168503036338,0.003190212176982,15,N,N
28902,33,0.0001471125812462,0.8022243304841968,0.016926609869176,15,Y,N
4990,51,0.0002273558073805,0.0,0.0,15,N,N
4989,0,0.0,0.0,0.0,15,N,N
1750,18,8.024322613432716e-05,0.0,0.0,15,N,N
4988,2,8.91591401492524e-06,0.0,0.0,15,N,N
9690,11,4.903752708208882e-05,0.0,0.0,15,N,N
16736,0,0.0,0.0,0.0,15,N,N
4840,13,5.7953441097014063e-05,0.0,0.0,15,N,N
9614,347,0.0015469110815895,0.0,0.0,15,N,N
13095,164,0.0007311049492238,0.0,0.0,15,N,N
13094,31,0.0001381966672313,0.6373874992221911,0.0126523120837098,15,N,N
13091,18,8.024322613432716e-05,0.8524051786494786,0.0098344014728107,15,N,N
17798,1,4.45795700746262e-06,0.0,0.0,15,Y,N
28925,76,0.0003388047325671,0.8134960046193894,0.0392249244117433,15,Y,N
25267,66,0.0002942251624925,0.0,0.0,15,Y,N
25268,4,1.783182802985048e-05,1.0,0.0025702980117254,15,Y,N
25269,112,0.0004992911848358,0.4772279862865158,0.0339727651438654,15,Y,N
25270,13,5.7953441097014063e-05,0.0,0.0,15,Y,N
11134,15,6.68693551119393e-05,1.565596230357602,0.0150251207892091,15,N,N
27398,58,0.0002585615064328,1.03514019815571,0.0381056597311807,15,Y,N
27397,27,0.0001203648392014,1.0810560429075162,0.0186514261011277,15,Y,N
15931,25,0.0001114489251865,0.2422921890824148,0.0038904884359211,15,N,N
13063,53,0.0002362717213955,0.0,0.0,15,N,N
13052,0,0.0,0.0,0.0,15,N,N
28923,43,0.0001916921513208,0.0,0.0,15,Y,N
17793,16,7.132731211940191e-05,0.0,0.0,15,N,N
1806,7,3.120569905223834e-05,0.0,0.0,15,Y,N
13315,37,0.0001649444092761,0.8003922080453356,0.0189218612773059,15,N,N
25259,14,6.241139810447668e-05,0.3712323266408757,0.0033387323986151,15,Y,N
